dataset,method,query_id,k,matches,elapsed_ms,status,ts
sentiment,binary_branch_topdiff_within,1,30,196,1076.283,ok,2026-07-15T19:58:52+02:00
sentiment,binary_branch_topdiff_within,2,30,122,942.363,ok,2026-07-15T19:58:53+02:00
sentiment,binary_branch_topdiff_within,3,29,88,998.606,ok,2026-07-15T19:58:54+02:00
sentiment,binary_branch_topdiff_within,4,30,192,940.932,ok,2026-07-15T19:58:55+02:00
sentiment,binary_branch_topdiff_within,5,30,105,770.433,ok,2026-07-15T19:58:56+02:00
sentiment,binary_branch_topdiff_within,6,30,150,1075.446,ok,2026-07-15T19:58:57+02:00
sentiment,binary_branch_topdiff_within,7,30,123,1289.838,ok,2026-07-15T19:58:58+02:00
sentiment,binary_branch_topdiff_within,8,30,102,1053.594,ok,2026-07-15T19:58:59+02:00
sentiment,binary_branch_topdiff_within,9,29,88,1023.601,ok,2026-07-15T19:59:00+02:00
sentiment,binary_branch_topdiff_within,10,30,125,1329.410,ok,2026-07-15T19:59:01+02:00
sentiment,binary_branch_topdiff_within,11,30,118,898.876,ok,2026-07-15T19:59:03+02:00
sentiment,binary_branch_topdiff_within,12,29,83,1158.144,ok,2026-07-15T19:59:04+02:00
sentiment,binary_branch_topdiff_within,13,29,72,965.937,ok,2026-07-15T19:59:05+02:00
sentiment,binary_branch_topdiff_within,14,30,106,1366.854,ok,2026-07-15T19:59:06+02:00
sentiment,binary_branch_topdiff_within,15,30,167,1113.464,ok,2026-07-15T19:59:07+02:00
sentiment,binary_branch_topdiff_within,16,30,186,990.874,ok,2026-07-15T19:59:08+02:00
sentiment,binary_branch_topdiff_within,17,30,117,1171.366,ok,2026-07-15T19:59:09+02:00
sentiment,binary_branch_topdiff_within,18,30,99,1310.038,ok,2026-07-15T19:59:11+02:00
sentiment,binary_branch_topdiff_within,19,29,97,699.385,ok,2026-07-15T19:59:12+02:00
sentiment,binary_branch_topdiff_within,20,30,121,698.413,ok,2026-07-15T19:59:13+02:00
sentiment,binary_branch_topdiff_within,21,30,122,813.902,ok,2026-07-15T19:59:13+02:00
sentiment,binary_branch_topdiff_within,22,30,67,1030.752,ok,2026-07-15T19:59:14+02:00
sentiment,binary_branch_topdiff_within,23,30,93,706.925,ok,2026-07-15T19:59:15+02:00
sentiment,binary_branch_topdiff_within,24,30,161,881.919,ok,2026-07-15T19:59:16+02:00
sentiment,binary_branch_topdiff_within,25,31,141,953.007,ok,2026-07-15T19:59:17+02:00
sentiment,binary_branch_topdiff_within,26,30,68,875.057,ok,2026-07-15T19:59:18+02:00
sentiment,binary_branch_topdiff_within,27,30,80,670.548,ok,2026-07-15T19:59:19+02:00
sentiment,binary_branch_topdiff_within,28,31,143,901.322,ok,2026-07-15T19:59:19+02:00
sentiment,binary_branch_topdiff_within,29,31,128,679.742,ok,2026-07-15T19:59:20+02:00
sentiment,binary_branch_topdiff_within,30,30,109,1161.294,ok,2026-07-15T19:59:21+02:00
sentiment,binary_branch_topdiff_within,31,30,81,621.625,ok,2026-07-15T19:59:22+02:00
sentiment,binary_branch_topdiff_within,32,30,85,685.590,ok,2026-07-15T19:59:23+02:00
sentiment,binary_branch_topdiff_within,33,31,109,848.544,ok,2026-07-15T19:59:24+02:00
sentiment,binary_branch_topdiff_within,34,30,98,677.555,ok,2026-07-15T19:59:25+02:00
sentiment,binary_branch_topdiff_within,35,30,82,910.459,ok,2026-07-15T19:59:25+02:00
sentiment,binary_branch_topdiff_within,36,30,90,883.522,ok,2026-07-15T19:59:26+02:00
sentiment,binary_branch_topdiff_within,37,30,67,1097.762,ok,2026-07-15T19:59:27+02:00
sentiment,binary_branch_topdiff_within,38,30,141,878.883,ok,2026-07-15T19:59:28+02:00
sentiment,binary_branch_topdiff_within,39,30,74,763.782,ok,2026-07-15T19:59:29+02:00
sentiment,binary_branch_topdiff_within,40,29,103,1005.226,ok,2026-07-15T19:59:30+02:00
sentiment,binary_branch_topdiff_within,41,29,77,822.533,ok,2026-07-15T19:59:31+02:00
sentiment,binary_branch_topdiff_within,42,30,149,667.360,ok,2026-07-15T19:59:32+02:00
sentiment,binary_branch_topdiff_within,43,31,151,788.641,ok,2026-07-15T19:59:32+02:00
sentiment,binary_branch_topdiff_within,44,30,115,1112.353,ok,2026-07-15T19:59:33+02:00
sentiment,binary_branch_topdiff_within,45,30,146,997.408,ok,2026-07-15T19:59:34+02:00
sentiment,binary_branch_topdiff_within,46,30,80,802.763,ok,2026-07-15T19:59:35+02:00
sentiment,binary_branch_topdiff_within,47,30,166,1040.492,ok,2026-07-15T19:59:36+02:00
sentiment,binary_branch_topdiff_within,48,30,73,1029.167,ok,2026-07-15T19:59:37+02:00
sentiment,binary_branch_topdiff_within,49,30,68,984.009,ok,2026-07-15T19:59:38+02:00
sentiment,binary_branch_topdiff_within,50,30,138,798.054,ok,2026-07-15T19:59:39+02:00
sentiment,binary_branch_topdiff_within,51,31,132,948.533,ok,2026-07-15T19:59:40+02:00
sentiment,binary_branch_topdiff_within,52,30,143,974.751,ok,2026-07-15T19:59:41+02:00
sentiment,binary_branch_topdiff_within,53,29,92,1012.974,ok,2026-07-15T19:59:42+02:00
sentiment,binary_branch_topdiff_within,54,30,57,993.908,ok,2026-07-15T19:59:43+02:00
sentiment,binary_branch_topdiff_within,55,30,110,933.538,ok,2026-07-15T19:59:44+02:00
sentiment,binary_branch_topdiff_within,56,31,132,754.121,ok,2026-07-15T19:59:45+02:00
sentiment,binary_branch_topdiff_within,57,30,92,750.378,ok,2026-07-15T19:59:46+02:00
sentiment,binary_branch_topdiff_within,58,30,70,1273.865,ok,2026-07-15T19:59:47+02:00
sentiment,binary_branch_topdiff_within,59,30,68,929.562,ok,2026-07-15T19:59:48+02:00
sentiment,binary_branch_topdiff_within,60,31,155,700.803,ok,2026-07-15T19:59:49+02:00
sentiment,binary_branch_topdiff_within,61,31,174,728.268,ok,2026-07-15T19:59:50+02:00
sentiment,binary_branch_topdiff_within,62,30,115,960.400,ok,2026-07-15T19:59:50+02:00
sentiment,binary_branch_topdiff_within,63,30,112,797.873,ok,2026-07-15T19:59:51+02:00
sentiment,binary_branch_topdiff_within,64,30,71,639.834,ok,2026-07-15T19:59:52+02:00
sentiment,binary_branch_topdiff_within,65,31,93,681.337,ok,2026-07-15T19:59:53+02:00
sentiment,binary_branch_topdiff_within,66,30,88,849.473,ok,2026-07-15T19:59:54+02:00
sentiment,binary_branch_topdiff_within,67,29,83,657.735,ok,2026-07-15T19:59:54+02:00
sentiment,binary_branch_topdiff_within,68,30,72,736.763,ok,2026-07-15T19:59:55+02:00
sentiment,binary_branch_topdiff_within,69,30,86,967.773,ok,2026-07-15T19:59:56+02:00
sentiment,binary_branch_topdiff_within,70,30,94,753.789,ok,2026-07-15T19:59:57+02:00
sentiment,binary_branch_topdiff_within,71,31,104,840.174,ok,2026-07-15T19:59:58+02:00
sentiment,binary_branch_topdiff_within,72,30,112,885.645,ok,2026-07-15T19:59:58+02:00
sentiment,binary_branch_topdiff_within,73,30,80,798.672,ok,2026-07-15T19:59:59+02:00
sentiment,binary_branch_topdiff_within,74,30,96,1058.466,ok,2026-07-15T20:00:00+02:00
sentiment,binary_branch_topdiff_within,75,31,71,617.538,ok,2026-07-15T20:00:01+02:00
sentiment,binary_branch_topdiff_within,76,31,101,740.202,ok,2026-07-15T20:00:02+02:00
sentiment,binary_branch_topdiff_within,77,30,60,1134.426,ok,2026-07-15T20:00:03+02:00
sentiment,binary_branch_topdiff_within,78,30,147,991.231,ok,2026-07-15T20:00:04+02:00
sentiment,binary_branch_topdiff_within,79,30,127,973.287,ok,2026-07-15T20:00:05+02:00
sentiment,binary_branch_topdiff_within,80,30,76,818.582,ok,2026-07-15T20:00:06+02:00
sentiment,binary_branch_topdiff_within,81,29,68,893.361,ok,2026-07-15T20:00:07+02:00
sentiment,binary_branch_topdiff_within,82,30,103,955.713,ok,2026-07-15T20:00:08+02:00
sentiment,binary_branch_topdiff_within,83,30,67,758.293,ok,2026-07-15T20:00:09+02:00
sentiment,binary_branch_topdiff_within,84,30,95,814.367,ok,2026-07-15T20:00:09+02:00
sentiment,binary_branch_topdiff_within,85,30,86,792.047,ok,2026-07-15T20:00:10+02:00
sentiment,binary_branch_topdiff_within,86,30,100,1070.461,ok,2026-07-15T20:00:11+02:00
sentiment,binary_branch_topdiff_within,87,31,183,1041.800,ok,2026-07-15T20:00:12+02:00
sentiment,binary_branch_topdiff_within,88,30,111,949.211,ok,2026-07-15T20:00:13+02:00
sentiment,binary_branch_topdiff_within,89,30,111,723.776,ok,2026-07-15T20:00:14+02:00
sentiment,binary_branch_topdiff_within,90,30,79,810.860,ok,2026-07-15T20:00:15+02:00
sentiment,binary_branch_topdiff_within,91,30,96,895.187,ok,2026-07-15T20:00:16+02:00
sentiment,binary_branch_topdiff_within,92,30,71,865.609,ok,2026-07-15T20:00:17+02:00
sentiment,binary_branch_topdiff_within,93,30,82,905.439,ok,2026-07-15T20:00:18+02:00
sentiment,binary_branch_topdiff_within,94,29,74,940.842,ok,2026-07-15T20:00:18+02:00
sentiment,binary_branch_topdiff_within,95,30,139,863.895,ok,2026-07-15T20:00:19+02:00
sentiment,binary_branch_topdiff_within,96,30,74,836.018,ok,2026-07-15T20:00:20+02:00
sentiment,binary_branch_topdiff_within,97,30,79,908.470,ok,2026-07-15T20:00:21+02:00
sentiment,binary_branch_topdiff_within,98,30,76,710.816,ok,2026-07-15T20:00:22+02:00
sentiment,binary_branch_topdiff_within,99,30,157,824.785,ok,2026-07-15T20:00:23+02:00
sentiment,lblint_topdiff_within,0,30,126,535.744,ok,2026-07-15T20:00:24+02:00
sentiment,lblint_topdiff_within,1,30,196,636.182,ok,2026-07-15T20:00:24+02:00
sentiment,lblint_topdiff_within,2,30,122,521.384,ok,2026-07-15T20:00:25+02:00
sentiment,lblint_topdiff_within,3,29,88,534.973,ok,2026-07-15T20:00:25+02:00
sentiment,lblint_topdiff_within,4,30,192,505.309,ok,2026-07-15T20:00:26+02:00
sentiment,lblint_topdiff_within,5,30,105,407.616,ok,2026-07-15T20:00:26+02:00
sentiment,lblint_topdiff_within,6,30,150,560.332,ok,2026-07-15T20:00:27+02:00
sentiment,lblint_topdiff_within,7,30,123,663.080,ok,2026-07-15T20:00:27+02:00
sentiment,lblint_topdiff_within,8,30,102,518.324,ok,2026-07-15T20:00:28+02:00
sentiment,lblint_topdiff_within,9,29,88,441.242,ok,2026-07-15T20:00:29+02:00
sentiment,lblint_topdiff_within,10,30,125,755.229,ok,2026-07-15T20:00:29+02:00
sentiment,lblint_topdiff_within,11,30,118,440.706,ok,2026-07-15T20:00:30+02:00
sentiment,lblint_topdiff_within,12,29,83,479.950,ok,2026-07-15T20:00:30+02:00
sentiment,lblint_topdiff_within,13,29,72,394.334,ok,2026-07-15T20:00:31+02:00
sentiment,lblint_topdiff_within,14,30,106,524.935,ok,2026-07-15T20:00:31+02:00
sentiment,lblint_topdiff_within,15,30,167,587.815,ok,2026-07-15T20:00:32+02:00
sentiment,lblint_topdiff_within,16,30,186,492.870,ok,2026-07-15T20:00:33+02:00
sentiment,lblint_topdiff_within,17,30,117,601.427,ok,2026-07-15T20:00:33+02:00
sentiment,lblint_topdiff_within,18,30,99,595.592,ok,2026-07-15T20:00:34+02:00
sentiment,lblint_topdiff_within,19,29,97,275.877,ok,2026-07-15T20:00:34+02:00
sentiment,lblint_topdiff_within,20,30,121,379.397,ok,2026-07-15T20:00:35+02:00
sentiment,lblint_topdiff_within,21,30,122,380.406,ok,2026-07-15T20:00:35+02:00
sentiment,lblint_topdiff_within,22,30,67,510.583,ok,2026-07-15T20:00:35+02:00
sentiment,lblint_topdiff_within,23,30,93,332.957,ok,2026-07-15T20:00:36+02:00
sentiment,lblint_topdiff_within,24,30,161,300.978,ok,2026-07-15T20:00:36+02:00
sentiment,lblint_topdiff_within,25,31,141,532.257,ok,2026-07-15T20:00:37+02:00
sentiment,lblint_topdiff_within,26,30,68,491.916,ok,2026-07-15T20:00:37+02:00
sentiment,lblint_topdiff_within,27,30,80,310.811,ok,2026-07-15T20:00:38+02:00
sentiment,lblint_topdiff_within,28,31,143,577.344,ok,2026-07-15T20:00:38+02:00
sentiment,lblint_topdiff_within,29,31,128,364.642,ok,2026-07-15T20:00:39+02:00
sentiment,lblint_topdiff_within,30,30,109,675.477,ok,2026-07-15T20:00:39+02:00
sentiment,lblint_topdiff_within,31,30,81,379.616,ok,2026-07-15T20:00:40+02:00
sentiment,lblint_topdiff_within,32,30,85,339.575,ok,2026-07-15T20:00:40+02:00
sentiment,lblint_topdiff_within,33,31,109,470.693,ok,2026-07-15T20:00:40+02:00
sentiment,lblint_topdiff_within,34,30,98,368.833,ok,2026-07-15T20:00:41+02:00
sentiment,lblint_topdiff_within,35,30,82,496.716,ok,2026-07-15T20:00:41+02:00
sentiment,lblint_topdiff_within,36,30,90,528.020,ok,2026-07-15T20:00:42+02:00
sentiment,lblint_topdiff_within,37,30,67,480.454,ok,2026-07-15T20:00:42+02:00
sentiment,lblint_topdiff_within,38,30,141,490.983,ok,2026-07-15T20:00:43+02:00
sentiment,lblint_topdiff_within,39,30,74,374.543,ok,2026-07-15T20:00:43+02:00
sentiment,lblint_topdiff_within,40,29,103,606.953,ok,2026-07-15T20:00:44+02:00
sentiment,lblint_topdiff_within,41,29,77,414.476,ok,2026-07-15T20:00:44+02:00
sentiment,lblint_topdiff_within,42,30,149,379.629,ok,2026-07-15T20:00:45+02:00
sentiment,lblint_topdiff_within,43,31,151,453.602,ok,2026-07-15T20:00:45+02:00
sentiment,lblint_topdiff_within,44,30,115,666.663,ok,2026-07-15T20:00:46+02:00
sentiment,lblint_topdiff_within,45,30,146,534.953,ok,2026-07-15T20:00:46+02:00
sentiment,lblint_topdiff_within,46,30,80,357.705,ok,2026-07-15T20:00:47+02:00
sentiment,lblint_topdiff_within,47,30,166,556.200,ok,2026-07-15T20:00:47+02:00
sentiment,lblint_topdiff_within,48,30,73,474.423,ok,2026-07-15T20:00:48+02:00
sentiment,lblint_topdiff_within,49,30,68,468.817,ok,2026-07-15T20:00:48+02:00
sentiment,lblint_topdiff_within,50,30,138,483.048,ok,2026-07-15T20:00:49+02:00
sentiment,lblint_topdiff_within,51,31,132,563.133,ok,2026-07-15T20:00:49+02:00
sentiment,lblint_topdiff_within,52,30,143,546.265,ok,2026-07-15T20:00:50+02:00
sentiment,lblint_topdiff_within,53,29,92,522.965,ok,2026-07-15T20:00:51+02:00
sentiment,lblint_topdiff_within,54,30,57,574.953,ok,2026-07-15T20:00:51+02:00
sentiment,lblint_topdiff_within,55,30,110,548.504,ok,2026-07-15T20:00:52+02:00
sentiment,lblint_topdiff_within,56,31,132,410.355,ok,2026-07-15T20:00:52+02:00
sentiment,lblint_topdiff_within,57,30,92,426.288,ok,2026-07-15T20:00:53+02:00
sentiment,lblint_topdiff_within,58,30,70,733.056,ok,2026-07-15T20:00:53+02:00
sentiment,lblint_topdiff_within,59,30,68,501.840,ok,2026-07-15T20:00:54+02:00
sentiment,lblint_topdiff_within,60,31,155,388.691,ok,2026-07-15T20:00:54+02:00
sentiment,lblint_topdiff_within,61,31,174,420.151,ok,2026-07-15T20:00:55+02:00
sentiment,lblint_topdiff_within,62,30,115,574.631,ok,2026-07-15T20:00:55+02:00
sentiment,lblint_topdiff_within,63,30,112,424.981,ok,2026-07-15T20:00:56+02:00
sentiment,lblint_topdiff_within,64,30,71,374.818,ok,2026-07-15T20:00:56+02:00
sentiment,lblint_topdiff_within,65,31,93,386.680,ok,2026-07-15T20:00:57+02:00
sentiment,lblint_topdiff_within,66,30,88,429.033,ok,2026-07-15T20:00:57+02:00
sentiment,lblint_topdiff_within,67,29,83,354.401,ok,2026-07-15T20:00:58+02:00
sentiment,lblint_topdiff_within,68,30,72,403.900,ok,2026-07-15T20:00:58+02:00
sentiment,lblint_topdiff_within,69,30,86,550.912,ok,2026-07-15T20:00:58+02:00
sentiment,lblint_topdiff_within,70,30,94,437.101,ok,2026-07-15T20:00:59+02:00
sentiment,lblint_topdiff_within,71,31,104,430.494,ok,2026-07-15T20:00:59+02:00
sentiment,lblint_topdiff_within,72,30,112,524.182,ok,2026-07-15T20:01:00+02:00
sentiment,lblint_topdiff_within,73,30,80,411.492,ok,2026-07-15T20:01:00+02:00
sentiment,lblint_topdiff_within,74,30,96,713.851,ok,2026-07-15T20:01:01+02:00
sentiment,lblint_topdiff_within,75,31,71,423.238,ok,2026-07-15T20:01:02+02:00
sentiment,lblint_topdiff_within,76,31,101,419.462,ok,2026-07-15T20:01:02+02:00
sentiment,lblint_topdiff_within,77,30,60,613.031,ok,2026-07-15T20:01:02+02:00
sentiment,lblint_topdiff_within,78,30,147,546.829,ok,2026-07-15T20:01:03+02:00
sentiment,lblint_topdiff_within,79,30,127,524.463,ok,2026-07-15T20:01:04+02:00
sentiment,lblint_topdiff_within,80,30,76,477.192,ok,2026-07-15T20:01:04+02:00
sentiment,lblint_topdiff_within,81,29,68,483.552,ok,2026-07-15T20:01:05+02:00
sentiment,lblint_topdiff_within,82,30,103,567.929,ok,2026-07-15T20:01:05+02:00
sentiment,lblint_topdiff_within,83,30,67,439.919,ok,2026-07-15T20:01:06+02:00
sentiment,lblint_topdiff_within,84,30,95,365.118,ok,2026-07-15T20:01:06+02:00
sentiment,lblint_topdiff_within,85,30,86,446.463,ok,2026-07-15T20:01:07+02:00
sentiment,lblint_topdiff_within,86,30,100,411.665,ok,2026-07-15T20:01:07+02:00
sentiment,lblint_topdiff_within,87,31,183,578.473,ok,2026-07-15T20:01:08+02:00
sentiment,lblint_topdiff_within,88,30,111,467.836,ok,2026-07-15T20:01:08+02:00
sentiment,lblint_topdiff_within,89,30,111,396.492,ok,2026-07-15T20:01:09+02:00
sentiment,lblint_topdiff_within,90,30,79,374.783,ok,2026-07-15T20:01:09+02:00
sentiment,lblint_topdiff_within,91,30,96,527.081,ok,2026-07-15T20:01:09+02:00
sentiment,lblint_topdiff_within,92,30,71,495.799,ok,2026-07-15T20:01:10+02:00
sentiment,lblint_topdiff_within,93,30,82,479.215,ok,2026-07-15T20:01:10+02:00
sentiment,lblint_topdiff_within,94,29,74,508.023,ok,2026-07-15T20:01:11+02:00
sentiment,lblint_topdiff_within,95,30,139,471.483,ok,2026-07-15T20:01:12+02:00
sentiment,lblint_topdiff_within,96,30,74,476.834,ok,2026-07-15T20:01:12+02:00
sentiment,lblint_topdiff_within,97,30,79,550.302,ok,2026-07-15T20:01:13+02:00
sentiment,lblint_topdiff_within,98,30,76,420.077,ok,2026-07-15T20:01:13+02:00
sentiment,lblint_topdiff_within,99,30,157,454.263,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,0,5,194,67.083,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,1,5,217,64.471,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,2,5,222,69.922,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,3,5,232,68.171,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,4,5,236,67.183,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,5,4,245,80.805,ok,2026-07-15T20:01:14+02:00
rna,sed_topdiff_within,6,4,239,66.537,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,7,4,135,64.125,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,8,5,354,64.084,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,9,5,319,65.224,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,10,5,366,66.201,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,11,5,369,67.425,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,12,5,261,64.747,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,13,5,344,70.035,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,14,5,370,66.050,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,15,5,305,64.382,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,16,5,317,73.921,ok,2026-07-15T20:01:15+02:00
rna,sed_topdiff_within,17,5,310,83.030,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,18,5,358,75.441,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,19,4,188,73.893,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,20,4,189,68.231,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,21,4,179,72.223,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,22,4,78,84.644,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,23,4,192,78.270,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,24,4,173,70.926,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,25,4,199,73.270,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,26,4,165,63.776,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,27,4,181,64.675,ok,2026-07-15T20:01:16+02:00
rna,sed_topdiff_within,28,5,284,70.007,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,29,5,218,63.817,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,30,5,219,66.048,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,31,5,420,63.004,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,32,5,298,64.026,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,33,5,343,77.774,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,34,5,325,66.319,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,35,5,401,66.563,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,36,5,387,64.146,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,37,5,217,67.380,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,38,5,317,66.678,ok,2026-07-15T20:01:17+02:00
rna,sed_topdiff_within,39,5,205,65.025,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,40,4,185,67.715,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,41,5,316,64.857,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,42,5,299,66.842,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,43,5,353,65.538,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,44,5,327,63.564,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,45,4,237,62.951,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,46,4,157,63.825,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,47,4,109,63.411,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,48,4,103,63.501,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,49,4,96,64.781,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,50,4,76,71.623,ok,2026-07-15T20:01:18+02:00
rna,sed_topdiff_within,51,5,264,66.632,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,52,5,361,70.933,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,53,5,414,67.048,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,54,6,267,67.517,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,55,4,224,67.954,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,56,4,172,72.026,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,57,4,194,70.169,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,58,4,153,66.849,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,59,5,335,76.296,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,60,5,342,66.226,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,61,5,405,73.457,ok,2026-07-15T20:01:19+02:00
rna,sed_topdiff_within,62,5,264,67.428,ok,2026-07-15T20:01:20+02:00
rna,sed_topdiff_within,63,5,361,67.842,ok,2026-07-15T20:01:20+02:00
rna,sed_topdiff_within,64,5,386,67.826,ok,2026-07-15T20:01:20+02:00
rna,sed_topdiff_within,65,5,230,65.632,ok,2026-07-15T20:01:20+02:00
rna,sed_topdiff_within,66,4,66,65.200,ok,2026-07-15T20:01:20+02:00
rna,sed_topdiff_within,67,4,169,66.281,ok,2026-07-15T20:01:20+02:00
rna,sed_topdiff_within,68,4,90,69.288,ok,2026-07-15T20:01:20+02:00
